Date Local,State,County,NO2 AQI,O3 AQI,SO2 AQI,CO AQI
2015-11-26,California,Orange,25.0,37.0,0.0,5.0
2015-11-26,California,Riverside,25.0,32.0,0.0,7.5
2015-11-26,California,Sacramento,20.0,25.0,4.0,13.0
2015-11-26,California,San Bernardino,14.5,35.5,0.0,1.5
2015-11-26,California,San Diego,11.0,32.0,0.0,3.0
2015-11-26,California,Santa Barbara,6.333333333333333,35.0,0.6666666666666666,3.333333333333333
2015-11-26,California,Santa Clara,29.0,25.0,1.0,11.0
2015-11-26,California,Solano,33.0,28.0,1.0,17.0
2015-11-27,California,Alameda,34.0,25.0,3.0,10.0
2015-11-27,California,Contra Costa,20.0,30.0,0.3333333333333333,6.666666666666667
2015-11-27,California,Fresno,22.0,22.0,0.0,8.0
2015-11-27,California,Humboldt,9.5,32.0,0.5,7.0
2015-11-27,California,Imperial,22.0,32.0,0.0,5.0
2015-11-27,California,Los Angeles,35.0,32.333333333333336,1.3333333333333333,8.333333333333334
2015-11-27,California,Orange,30.0,35.0,0.0,5.0
2015-11-27,California,Riverside,28.0,26.0,0.0,7.5
2015-11-27,California,Sacramento,25.0,28.0,4.0,5.0
2015-11-27,California,San Bernardino,26.0,32.0,0.0,4.0
2015-11-27,California,San Diego,13.0,28.0,0.0,5.0
2015-11-27,California,Santa Barbara,6.333333333333333,34.666666666666664,0.6666666666666666,3.333333333333333
2015-11-27,California,Santa Clara,31.0,26.0,1.0,9.0
2015-11-27,California,Solano,32.0,30.0,1.0,11.0
2015-11-28,California,Alameda,31.0,28.0,1.0,13.0
2015-11-28,California,Contra Costa,26.33333333333333,29.666666666666668,0.3333333333333333,8.0
2015-11-28,California,Fresno,28.0,23.0,0.0,9.0
2015-11-28,California,Humboldt,7.0,30.5,0.5,6.5
2015-11-28,California,Imperial,29.0,35.0,0.0,9.0
2015-11-28,California,Los Angeles,36.0,31.0,0.3333333333333333,8.0
2015-11-28,California,Orange,31.0,40.0,0.0,6.0
2015-11-28,California,Riverside,28.0,31.0,0.0,8.0
2015-11-28,California,Sacramento,31.0,27.0,3.0,15.0
2015-11-28,California,San Bernardino,23.0,32.0,0.0,5.5
2015-11-28,California,San Diego,28.0,39.0,0.0,5.0
2015-11-28,California,Santa Barbara,6.666666666666667,37.333333333333336,0.6666666666666666,3.0
2015-11-28,California,Santa Clara,31.0,19.0,1.0,13.0
2015-11-28,California,Solano,29.0,30.0,1.0,15.0
2015-11-29,California,Alameda,36.0,26.0,1.0,11.0
2015-11-29,California,Contra Costa,24.0,29.0,1.0,8.333333333333334
2015-11-29,California,Fresno,30.0,21.0,0.0,15.0
2015-11-29,California,Humboldt,7.0,33.0,0.5,6.5
2015-11-29,California,Imperial,28.0,35.0,0.0,9.0
2015-11-29,California,Los Angeles,34.333333333333336,35.666666666666664,0.6666666666666666,7.666666666666667
2015-11-29,California,Orange,35.0,40.0,0.0,8.0
2015-11-29,California,Riverside,30.0,34.0,0.0,4.0
2015-11-29,California,Sacramento,31.0,25.0,3.0,19.0
2015-11-29,California,San Bernardino,27.5,34.5,0.0,3.5
2015-11-29,California,San Diego,22.0,41.0,0.0,6.0
2015-11-29,California,Santa Barbara,6.666666666666667,39.0,0.6666666666666666,3.333333333333333
2015-11-29,California,Santa Clara,34.0,22.0,1.0,13.0
2015-11-29,California,Solano,33.0,30.0,1.0,8.0
2015-11-30,California,Alameda,44.0,25.0,1.0,19.0
2015-11-30,California,Contra Costa,25.666666666666668,19.666666666666668,2.333333333333333,8.666666666666666
2015-11-30,California,Fresno,21.0,26.0,0.0,17.0
2015-11-30,California,Humboldt,9.5,35.0,0.5,5.5
2015-11-30,California,Imperial,36.0,32.0,1.0,11.0
2015-11-30,California,Los Angeles,43.66666666666666,29.33333333333333,1.0,8.666666666666666
2015-11-30,California,Orange,41.0,31.0,1.0,10.0
2015-11-30,California,Riverside,40.0,31.0,1.0,9.0
2015-11-30,California,Sacramento,20.0,13.0,3.0,16.0
2015-11-30,California,San Bernardino,36.0,27.5,1.0,6.5
2015-11-30,California,San Diego,34.0,31.0,0.0,6.0
2015-11-30,California,Santa Barbara,9.0,39.66666666666666,1.0,4.0
2015-11-30,California,Santa Clara,40.0,6.0,1.0,15.0
2015-11-30,California,Solano,30.0,23.0,1.0,6.0
2015-12-01,California,Alameda,41.0,16.0,1.0,13.0
2015-12-01,California,Contra Costa,24.0,28.0,1.0,7.333333333333333
2015-12-01,California,Fresno,33.0,16.0,0.0,14.0
2015-12-01,California,Humboldt,10.5,32.5,0.5,7.0
2015-12-01,California,Imperial,38.0,35.0,1.0,14.0
2015-12-01,California,Los Angeles,48.66666666666666,25.0,17.333333333333332,13.666666666666666
2015-12-01,California,Orange,41.0,24.0,1.0,15.0
2015-12-01,California,Riverside,39.0,33.0,1.0,10.0
2015-12-01,California,Sacramento,32.0,17.0,3.0,9.0
2015-12-01,California,San Bernardino,38.5,34.0,1.0,8.0
2015-12-01,California,San Diego,35.0,30.0,0.0,7.0
2015-12-01,California,Santa Barbara,9.333333333333334,41.66666666666666,1.0,4.0
2015-12-01,California,Santa Clara,42.0,15.0,1.0,14.0
2015-12-01,California,Solano,31.0,28.0,1.0,11.0
2015-12-02,California,Alameda,41.0,9.0,4.0,17.0
2015-12-02,California,Contra Costa,23.33333333333333,20.666666666666668,1.6666666666666667,7.333333333333333
2015-12-02,California,Fresno,32.0,17.0,0.0,15.0
2015-12-02,California,Humboldt,0.0,33.0,0.0,5.5
2015-12-02,California,Imperial,41.0,31.0,3.0,15.0
2015-12-02,California,Los Angeles,45.66666666666666,25.666666666666668,3.6666666666666665,11.666666666666666
2015-12-02,California,Orange,42.0,21.0,1.0,17.0
2015-12-02,California,Riverside,36.0,31.0,1.0,7.5
2015-12-02,California,Sacramento,30.0,18.0,4.0,9.0
2015-12-02,California,San Bernardino,36.5,24.5,2.0,7.5
2015-12-02,California,San Diego,42.0,24.0,0.0,8.0
2015-12-02,California,Santa Barbara,8.0,39.66666666666666,0.6666666666666666,3.0
2015-12-02,California,Santa Clara,37.0,5.0,1.0,14.0
2015-12-02,California,Solano,27.0,24.0,1.0,8.0
2015-12-03,California,Alameda,33.0,24.0,1.0,17.0
2015-12-03,California,Contra Costa,28.666666666666668,29.0,1.0,8.333333333333334
2015-12-03,California,Fresno,24.0,26.0,0.0,14.0
2015-12-03,California,Humboldt,1.0,34.5,0.0,5.5
2015-12-03,California,Imperial,37.0,31.0,3.0,17.0
2015-12-03,California,Los Angeles,47.0,19.0,3.333333333333333,11.0
2015-12-03,California,Orange,49.0,23.0,3.0,18.0
2015-12-03,California,Riverside,44.0,27.0,1.0,9.0
2015-12-03,California,Sacramento,20.0,24.0,4.0,9.0
2015-12-03,California,San Bernardino,42.0,19.5,1.0,7.5
2015-12-03,California,San Diego,36.0,25.0,0.0,9.0
2015-12-03,California,Santa Barbara,7.0,37.0,0.6666666666666666,3.0
2015-12-03,California,Santa Clara,29.0,21.0,1.0,16.0
2015-12-03,California,Solano,27.0,28.0,1.0,7.0
2015-12-04,California,Alameda,34.0,17.0,3.0,17.0
2015-12-04,California,Contra Costa,24.33333333333333,22.666666666666668,1.0,8.0
2015-12-04,California,Fresno,28.0,28.0,0.0,6.0
2015-12-04,California,Humboldt,4.0,29.5,0.0,3.5
2015-12-04,California,Imperial,82.0,22.0,9.0,45.0
2015-12-04,California,Los Angeles,41.333333333333336,15.0,1.6666666666666667,13.333333333333334
2015-12-04,California,Orange,36.0,28.0,0.0,11.0
2015-12-04,California,Riverside,42.0,11.0,1.0,15.5
2015-12-04,California,Sacramento,30.0,25.0,3.0,13.0
2015-12-04,California,San Bernardino,40.0,24.5,1.0,7.0
2015-12-04,California,San Diego,24.0,26.0,0.0,8.0
2015-12-04,California,Santa Barbara,6.666666666666667,36.0,0.3333333333333333,2.6666666666666665
2015-12-04,California,Santa Clara,37.0,25.0,1.0,10.0
2015-12-04,California,Solano,32.0,21.0,1.0,17.0
2015-12-05,California,Alameda,31.0,9.0,1.0,22.0
2015-12-05,California,Contra Costa,23.0,11.666666666666666,1.6666666666666667,10.333333333333334
2015-12-05,California,Fresno,26.0,19.0,0.0,10.0
2015-12-05,California,Humboldt,0.0,31.0,0.0,3.5
2015-12-05,California,Imperial,36.0,36.0,0.0,9.0
2015-12-05,California,Los Angeles,36.333333333333336,29.0,0.3333333333333333,10.333333333333334
2015-12-05,California,Orange,29.0,25.0,0.0,15.0
2015-12-05,California,Riverside,28.0,36.0,1.0,15.0
2015-12-05,California,Sacramento,20.0,12.0,3.0,17.0
2015-12-05,California,San Bernardino,32.5,32.0,0.5,7.5
2015-12-05,California,San Diego,38.0,27.0,0.0,9.0
2015-12-05,California,Santa Barbara,7.666666666666667,35.0,0.3333333333333333,3.0
2015-12-05,California,Santa Clara,31.0,17.0,1.0,14.0
2015-12-05,California,Solano,20.0,14.0,1.0,20.0
2015-12-06,California,Alameda,32.0,21.0,0.0,11.0
2015-12-06,California,Contra Costa,20.33333333333333,25.33333333333333,1.3333333333333333,11.0
2015-12-06,California,Fresno,30.0,18.0,0.0,18.0
2015-12-06,California,Humboldt,2.0,31.5,0.0,3.0
2015-12-06,California,Imperial,34.0,34.0,0.0,7.0
2015-12-06,California,Los Angeles,42.66666666666666,32.0,0.6666666666666666,9.0
2015-12-06,California,Orange,37.0,25.0,0.0,16.0
2015-12-06,California,Riverside,37.0,28.0,0.0,10.5
2015-12-06,California,Sacramento,25.0,21.0,4.0,6.0
2015-12-06,California,San Bernardino,31.0,29.5,0.5,7.5
2015-12-06,California,San Diego,34.0,33.0,0.0,9.0
2015-12-06,California,Santa Barbara,5.666666666666667,36.66666666666666,0.3333333333333333,4.0
2015-12-06,California,Santa Clara,27.0,26.0,0.0,7.0
2015-12-06,California,Solano,25.0,21.0,1.0,6.0
2015-12-07,California,Alameda,33.0,6.0,0.0,13.0
2015-12-07,California,Contra Costa,22.666666666666668,15.333333333333334,1.0,8.0
2015-12-07,California,Fresno,34.0,25.0,0.0,20.0
2015-12-07,California,Humboldt,0.5,32.0,0.0,3.5
2015-12-07,California,Imperial,42.0,32.0,1.0,10.0
2015-12-07,California,Los Angeles,50.0,19.666666666666668,3.333333333333333,14.0
2015-12-07,California,Orange,49.0,22.0,4.0,18.0
2015-12-07,California,Riverside,42.0,19.0,1.0,11.0
2015-12-07,California,Sacramento,21.0,12.0,4.0,6.0
2015-12-07,California,San Bernardino,38.0,23.5,1.0,7.5
2015-12-07,California,San Diego,41.0,22.0,0.0,9.0
2015-12-07,California,Santa Barbara,5.666666666666667,33.666666666666664,1.0,4.333333333333333
2015-12-07,California,Santa Clara,31.0,13.0,0.0,9.0
2015-12-07,California,Solano,25.0,18.0,0.0,9.0
2015-12-08,California,Alameda,36.0,4.0,3.0,15.0
2015-12-08,California,Contra Costa,20.33333333333333,4.0,1.0,8.0
2015-12-08,California,Fresno,32.0,19.0,0.0,16.0
2015-12-08,California,Humboldt,2.5,24.5,0.0,4.0
2015-12-08,California,Imperial,56.0,30.0,3.0,15.0
2015-12-08,California,Los Angeles,58.0,9.333333333333334,4.0,17.333333333333332
2015-12-08,California,Orange,40.0,26.0,1.0,18.0
2015-12-08,California,Riverside,48.0,20.0,1.0,14.0
2015-12-08,California,Sacramento,14.0,9.0,4.0,6.0
2015-12-08,California,San Bernardino,38.5,15.0,1.0,10.0
2015-12-08,California,San Diego,51.0,15.0,0.0,10.0
2015-12-08,California,Santa Barbara,6.333333333333333,35.0,0.6666666666666666,2.6666666666666665
2015-12-08,California,Santa Clara,33.0,16.0,1.0,13.0
2015-12-08,California,Solano,22.0,3.0,3.0,9.0
2015-12-09,California,Alameda,32.0,21.0,1.0,11.0
2015-12-09,California,Contra Costa,17.666666666666668,21.0,2.6666666666666665,7.333333333333333
2015-12-09,California,Fresno,22.0,24.0,0.0,11.0
2015-12-09,California,Humboldt,4.5,38.5,0.0,4.0
2015-12-09,California,Imperial,40.0,22.0,4.0,16.0
2015-12-09,California,Los Angeles,63.0,10.666666666666666,3.333333333333333,17.0
2015-12-09,California,Orange,41.0,32.0,1.0,17.0
2015-12-09,California,Riverside,49.0,13.0,1.0,15.0
2015-12-09,California,Sacramento,10.0,21.0,4.0,2.0
2015-12-09,California,San Bernardino,42.5,16.5,1.0,9.0
2015-12-09,California,San Diego,56.0,23.0,1.0,10.0
2015-12-09,California,Santa Barbara,6.0,33.0,0.6666666666666666,2.0
2015-12-09,California,Santa Clara,32.0,16.0,0.0,7.0
2015-12-09,California,Solano,23.0,24.0,1.0,6.0
2015-12-10,California,Alameda,25.0,28.0,0.0,7.0
2015-12-10,California,Contra Costa,11.333333333333334,33.333333333333336,0.6666666666666666,4.333333333333333
2015-12-10,California,Fresno,24.0,11.0,0.0,7.0
2015-12-10,California,Humboldt,1.5,38.5,0.0,4.0
2015-12-10,California,Imperial,77.0,31.0,23.0,32.0
2015-12-10,California,Los Angeles,44.333333333333336,32.0,1.0,13.666666666666666
2015-12-10,California,Orange,26.0,38.0,0.0,7.0
2015-12-10,California,Riverside,48.0,24.0,1.0,15.5
2015-12-10,California,Sacramento,6.0,31.0,6.0,2.0
2015-12-10,California,San Bernardino,41.5,30.0,0.5,6.5
2015-12-10,California,San Diego,33.0,31.0,0.0,10.0
2015-12-10,California,Santa Barbara,4.333333333333333,31.33333333333333,0.6666666666666666,3.333333333333333
2015-12-10,California,Santa Clara,25.0,29.0,0.0,6.0
2015-12-10,California,Solano,14.0,32.0,0.0,3.0
2015-12-11,California,Alameda,27.0,26.0,0.0,7.0
2015-12-11,California,Contra Costa,16.0,31.33333333333333,0.3333333333333333,4.666666666666667
2015-12-11,California,Fresno,25.0,29.0,0.0,6.0
2015-12-11,California,Humboldt,4.0,30.5,0.0,4.5
2015-12-11,California,Imperial,4.0,40.0,1.0,15.0
2015-12-11,California,Los Angeles,21.666666666666668,35.666666666666664,1.0,3.333333333333333
2015-12-11,California,Orange,16.0,40.0,0.0,2.0
2015-12-11,California,Riverside,30.0,31.0,0.0,6.0
2015-12-11,California,Sacramento,25.0,29.0,7.0,6.0
2015-12-11,California,San Bernardino,19.5,31.0,0.0,2.5
2015-12-11,California,San Diego,21.0,34.0,0.0,3.0
2015-12-11,California,Santa Barbara,6.666666666666667,36.66666666666666,0.6666666666666666,2.6666666666666665
2015-12-11,California,Santa Clara,28.0,30.0,0.0,6.0
2015-12-11,California,Solano,25.0,30.0,0.0,5.0
2015-12-12,California,Alameda,25.0,23.0,1.0,9.0
2015-12-12,California,Contra Costa,14.0,27.33333333333333,1.6666666666666667,5.333333333333333
2015-12-12,California,Fresno,25.0,23.0,0.0,11.0
2015-12-12,California,Humboldt,0.5,32.0,0.0,3.5
2015-12-12,California,Imperial,31.0,38.0,1.0,9.0
2015-12-12,California,Los Angeles,24.0,32.0,1.0,4.333333333333333
2015-12-12,California,Orange,33.0,34.0,1.0,10.0
2015-12-12,California,Riverside,36.0,28.0,0.0,7.0
2015-12-12,California,Sacramento,17.0,21.0,6.0,13.0
2015-12-12,California,San Bernardino,23.5,33.0,0.0,4.0
2015-12-12,California,San Diego,25.0,31.0,0.0,6.0
2015-12-12,California,Santa Barbara,3.0,34.666666666666664,0.3333333333333333,2.0
2015-12-12,California,Santa Clara,27.0,29.0,0.0,9.0
2015-12-12,California,Solano,20.0,28.0,1.0,10.0
2015-12-13,California,Alameda,12.0,32.0,0.0,6.0
2015-12-13,California,Contra Costa,5.666666666666667,34.666666666666664,0.3333333333333333,4.333333333333333
2015-12-13,California,Fresno,18.0,22.0,0.0,13.0
2015-12-13,California,Humboldt,4.5,35.0,0.0,5.0
2015-12-13,California,Imperial,36.0,30.0,3.0,16.0
2015-12-13,California,Los Angeles,31.33333333333333,34.333333333333336,0.6666666666666666,9.333333333333334
2015-12-13,California,Orange,26.0,39.0,0.0,11.0
2015-12-13,California,Riverside,25.0,33.0,0.0,8.0
2015-12-13,California,Sacramento,0.0,21.0,6.0,3.0
2015-12-13,California,San Bernardino,24.0,35.5,0.0,5.5
2015-12-13,California,San Diego,19.0,35.0,0.0,7.0
2015-12-13,California,Santa Barbara,5.666666666666667,38.333333333333336,0.6666666666666666,1.6666666666666667
2015-12-13,California,Santa Clara,17.0,31.0,0.0,6.0
2015-12-13,California,Solano,7.0,35.0,1.0,3.0
2015-12-14,California,Alameda,15.0,24.0,1.0,6.0
2015-12-14,California,Contra Costa,13.333333333333334,30.33333333333333,0.6666666666666666,4.333333333333333
2015-12-14,California,Fresno,24.0,24.0,0.0,6.0
2015-12-14,California,Humboldt,13.5,26.5,0.5,5.0
2015-12-14,California,Imperial,24.0,39.0,0.0,6.0
2015-12-14,California,Los Angeles,13.0,32.0,1.0,2.0
2015-12-14,California,Orange,26.0,36.0,0.0,3.0
2015-12-14,California,Riverside,29.0,31.0,0.0,5.0
2015-12-14,California,Sacramento,19.0,30.0,11.0,14.0
2015-12-14,California,San Bernardino,15.0,31.5,0.0,2.0
2015-12-14,California,San Diego,33.0,36.0,0.0,6.0
2015-12-14,California,Santa Barbara,6.666666666666667,34.333333333333336,0.3333333333333333,1.3333333333333333
2015-12-14,California,Santa Clara,36.0,26.0,1.0,8.0
2015-12-14,California,Solano,24.0,28.0,0.0,6.0
2015-12-15,California,Alameda,37.0,26.0,1.0,15.0
2015-12-15,California,Contra Costa,21.33333333333333,29.666666666666668,0.6666666666666666,6.0
2015-12-15,California,Fresno,27.0,21.0,0.0,8.0
2015-12-15,California,Humboldt,7.5,23.0,0.5,5.0
2015-12-15,California,Imperial,30.0,34.0,0.0,6.0
2015-12-15,California,Los Angeles,41.333333333333336,25.0,0.6666666666666666,10.0
2015-12-15,California,Orange,36.0,31.0,1.0,10.0
2015-12-15,California,Riverside,23.0,32.0,0.0,5.0
2015-12-15,California,Sacramento,16.0,28.0,9.0,3.0
2015-12-15,California,San Bernardino,27.0,32.5,0.0,4.0
2015-12-15,California,San Diego,35.0,27.0,0.0,6.0
2015-12-15,California,Santa Barbara,8.0,35.333333333333336,0.3333333333333333,1.3333333333333333
2015-12-15,California,Santa Clara,33.0,27.0,0.0,7.0
2015-12-15,California,Solano,33.0,31.0,1.0,11.0
2015-12-16,California,Alameda,34.0,10.0,4.0,18.0
2015-12-16,California,Contra Costa,22.666666666666668,17.0,1.0,7.666666666666667
2015-12-16,California,Fresno,30.0,20.0,0.0,17.0
2015-12-16,California,Humboldt,6.0,26.5,0.5,4.5
2015-12-16,California,Imperial,32.0,31.0,4.0,24.0
2015-12-16,California,Los Angeles,41.333333333333336,23.33333333333333,1.3333333333333333,11.666666666666666
2015-12-16,California,Orange,36.0,29.0,0.0,8.0
2015-12-16,California,Riverside,33.0,26.0,0.0,7.0
2015-12-16,California,Sacramento,28.0,21.0,7.0,11.0
2015-12-16,California,San Bernardino,30.5,29.5,0.5,6.5
2015-12-16,California,San Diego,32.0,18.0,0.0,8.0
2015-12-16,California,Santa Barbara,7.666666666666667,34.333333333333336,1.0,1.3333333333333333
2015-12-16,California,Santa Clara,32.0,15.0,0.0,10.0
2015-12-16,California,Solano,28.0,16.0,1.0,10.0
2015-12-17,California,Alameda,37.0,17.0,1.0,18.0
2015-12-17,California,Contra Costa,24.33333333333333,15.666666666666666,1.6666666666666667,9.333333333333334
2015-12-17,California,Fresno,32.0,19.0,0.0,19.0
2015-12-17,California,Humboldt,0.0,31.0,0.5,3.5
2015-12-17,California,Imperial,34.0,29.0,3.0,33.0
2015-12-17,California,Los Angeles,42.66666666666666,21.33333333333333,1.6666666666666667,13.0
2015-12-17,California,Orange,37.0,27.0,0.0,11.0
2015-12-17,California,Riverside,38.0,16.0,1.0,12.0
2015-12-17,California,Sacramento,31.0,22.0,9.0,14.0
2015-12-17,California,San Bernardino,68.0,19.5,74.0,32.0
2015-12-17,California,San Diego,31.0,24.0,0.0,8.0
2015-12-17,California,Santa Barbara,7.0,35.333333333333336,1.0,2.333333333333333
2015-12-17,California,Santa Clara,35.0,21.0,0.0,14.0
2015-12-17,California,Solano,32.0,8.0,1.0,11.0
2015-12-18,California,Alameda,29.0,23.0,1.0,14.0
2015-12-18,California,Contra Costa,22.0,27.33333333333333,1.0,8.0
2015-12-18,California,Fresno,19.0,20.0,0.0,18.0
2015-12-18,California,Humboldt,4.5,31.5,0.0,2.5
2015-12-18,California,Imperial,41.0,31.0,1.0,11.0
2015-12-18,California,Los Angeles,43.66666666666666,21.666666666666668,1.6666666666666667,13.666666666666666
2015-12-18,California,Orange,40.0,20.0,1.0,17.0
2015-12-18,California,Riverside,39.0,24.0,1.0,10.0
2015-12-18,California,Sacramento,9.0,27.0,10.0,5.0
2015-12-18,California,San Bernardino,33.5,12.5,2.0,8.5
2015-12-18,California,San Diego,33.0,9.0,0.0,8.0
2015-12-18,California,Santa Barbara,7.0,36.0,1.0,2.6666666666666665
2015-12-18,California,Santa Clara,23.0,25.0,1.0,11.0
2015-12-18,California,Solano,25.0,27.0,3.0,9.0
2015-12-19,California,Alameda,25.0,25.0,0.0,8.0
2015-12-19,California,Contra Costa,14.0,26.666666666666668,1.3333333333333333,6.333333333333333
2015-12-19,California,Fresno,25.0,9.0,0.0,18.0
2015-12-19,California,Humboldt,5.5,27.0,0.0,3.5
2015-12-19,California,Imperial,45.0,26.0,4.0,19.0
2015-12-19,California,Los Angeles,39.333333333333336,28.666666666666668,7.0,17.333333333333332
2015-12-19,California,Orange,29.0,37.0,0.0,16.0
2015-12-19,California,Riverside,33.0,31.0,1.0,12.0
2015-12-19,California,Sacramento,16.0,23.0,10.0,5.0
2015-12-19,California,San Bernardino,27.0,32.5,0.5,7.5
2015-12-19,California,San Diego,21.0,31.0,0.0,9.0
2015-12-19,California,Santa Barbara,5.666666666666667,31.33333333333333,1.3333333333333333,2.6666666666666665
2015-12-19,California,Santa Clara,30.0,27.0,0.0,7.0
2015-12-19,California,Solano,27.0,25.0,0.0,7.0
2015-12-20,California,Alameda,23.0,21.0,1.0,10.0
2015-12-20,California,Contra Costa,12.666666666666666,25.0,1.0,6.666666666666667
2015-12-20,California,Fresno,22.0,18.0,0.0,6.0
2015-12-20,California,Humboldt,1.0,29.0,0.5,3.5
2015-12-20,California,Imperial,30.0,37.0,3.0,20.0
2015-12-20,California,Los Angeles,30.666666666666668,29.666666666666668,1.3333333333333333,6.666666666666667
2015-12-20,California,Orange,30.0,30.0,0.0,8.0
2015-12-20,California,Riverside,26.0,30.0,0.0,12.5
2015-12-20,California,Sacramento,10.0,30.0,9.0,5.0
2015-12-20,California,San Bernardino,24.5,32.5,0.0,5.0
2015-12-20,California,San Diego,21.0,32.0,0.0,5.0
2015-12-20,California,Santa Barbara,4.0,31.33333333333333,0.6666666666666666,2.333333333333333
2015-12-20,California,Santa Clara,20.0,26.0,0.0,11.0
2015-12-20,California,Solano,24.0,22.0,0.0,10.0
2015-12-21,California,Alameda,19.0,21.0,0.0,7.0
2015-12-21,California,Contra Costa,10.333333333333334,24.33333333333333,0.3333333333333333,6.0
2015-12-21,California,Fresno,13.0,21.0,0.0,5.0
2015-12-21,California,Humboldt,3.0,30.5,0.0,3.5
2015-12-21,California,Imperial,32.0,29.0,3.0,15.0
2015-12-21,California,Los Angeles,33.666666666666664,20.33333333333333,2.0,11.333333333333334
2015-12-21,California,Orange,28.0,31.0,1.0,10.0
2015-12-21,California,Riverside,26.0,26.0,1.0,10.0
2015-12-21,California,Sacramento,0.0,24.0,10.0,2.0
2015-12-21,California,San Bernardino,30.5,26.5,1.0,6.5
2015-12-21,California,San Diego,20.0,25.0,0.0,7.0
2015-12-21,California,Santa Barbara,5.666666666666667,32.666666666666664,1.0,3.333333333333333
2015-12-21,California,Santa Clara,25.0,20.0,0.0,6.0
2015-12-21,California,Solano,22.0,28.0,0.0,3.0
2015-12-22,California,Alameda,18.0,31.0,0.0,7.0
2015-12-22,California,Contra Costa,5.333333333333333,33.333333333333336,1.3333333333333333,5.0
2015-12-22,California,Fresno,23.0,23.0,0.0,3.0
2015-12-22,California,Humboldt,2.0,33.5,0.0,3.5
2015-12-22,California,Imperial,32.0,29.0,4.0,26.0
2015-12-22,California,Los Angeles,26.666666666666668,14.666666666666666,1.0,6.666666666666667
2015-12-22,California,Orange,18.0,31.0,0.0,2.0
2015-12-22,California,Riverside,28.0,19.0,0.0,4.0
2015-12-22,California,Sacramento,7.0,24.0,11.0,2.0
2015-12-22,California,San Bernardino,18.0,20.0,0.0,3.5
2015-12-22,California,San Diego,18.0,29.0,0.0,3.0
2015-12-22,California,Santa Barbara,1.3333333333333333,35.0,1.0,2.0
2015-12-22,California,Santa Clara,17.0,31.0,0.0,6.0
2015-12-22,California,Solano,3.0,31.0,1.0,3.0
2015-12-23,California,Alameda,16.0,27.0,1.0,6.0
2015-12-23,California,Contra Costa,12.0,29.33333333333333,1.6666666666666667,5.0
2015-12-23,California,Fresno,23.0,27.0,0.0,3.0
2015-12-23,California,Humboldt,3.5,32.0,0.0,2.5
2015-12-23,California,Imperial,25.0,34.0,3.0,7.0
2015-12-23,California,Los Angeles,27.666666666666668,24.33333333333333,1.3333333333333333,9.333333333333334
2015-12-23,California,Orange,28.0,28.0,0.0,6.0
2015-12-23,California,Riverside,24.0,27.0,0.0,3.0
2015-12-23,California,Sacramento,28.0,24.0,11.0,8.0
2015-12-23,California,San Bernardino,12.0,28.0,0.0,2.5
2015-12-23,California,San Diego,27.0,19.0,0.0,5.0
2015-12-23,California,Santa Barbara,2.6666666666666665,34.333333333333336,0.3333333333333333,1.6666666666666667
2015-12-23,California,Santa Clara,25.0,26.0,0.0,6.0
2015-12-23,California,Solano,14.0,28.0,0.0,3.0
2015-12-24,California,Alameda,22.0,29.0,0.0,7.0
2015-12-24,California,Contra Costa,11.333333333333334,31.666666666666668,0.6666666666666666,3.6666666666666665
2015-12-24,California,Fresno,28.0,15.0,0.0,7.0
2015-12-24,California,Humboldt,2.0,33.5,0.5,2.5
2015-12-24,California,Imperial,35.0,34.0,6.0,7.0
2015-12-24,California,Los Angeles,28.0,30.666666666666668,1.0,6.333333333333333
2015-12-24,California,Orange,26.0,37.0,0.0,10.0
2015-12-24,California,Riverside,25.0,31.0,0.0,7.0
2015-12-24,California,Sacramento,26.0,29.0,0.0,8.0
2015-12-24,California,San Bernardino,15.0,32.0,0.0,5.0
2015-12-24,California,San Diego,25.0,31.0,0.0,6.0
2015-12-24,California,Santa Barbara,5.333333333333333,34.333333333333336,0.6666666666666666,2.0
2015-12-24,California,Santa Clara,26.0,29.0,0.0,8.0
2015-12-24,California,Solano,7.0,31.0,0.0,3.0
2015-12-25,California,Alameda,27.0,25.0,4.0,9.0
2015-12-25,California,Contra Costa,17.333333333333332,27.666666666666668,1.0,6.333333333333333
2015-12-25,California,Fresno,22.0,27.0,0.0,9.0
2015-12-25,California,Humboldt,4.5,29.5,0.5,5.0
2015-12-25,California,Imperial,3.0,40.0,0.0,7.0
2015-12-25,California,Los Angeles,10.666666666666666,35.0,1.0,3.333333333333333
2015-12-25,California,Orange,22.0,39.0,0.0,3.0
2015-12-25,California,Riverside,14.0,33.0,0.0,5.5
2015-12-25,California,Sacramento,14.0,26.0,0.0,5.0
2015-12-25,California,San Bernardino,11.0,35.5,0.0,2.5
2015-12-25,California,San Diego,20.0,36.0,0.0,7.0
2015-12-25,California,Santa Barbara,4.0,34.666666666666664,0.6666666666666666,2.333333333333333
2015-12-25,California,Santa Clara,25.0,27.0,0.0,10.0
2015-12-25,California,Solano,31.0,26.0,1.0,13.0
2015-12-26,California,Alameda,32.0,25.0,3.0,11.0
2015-12-26,California,Contra Costa,23.666666666666668,28.33333333333333,1.6666666666666667,7.666666666666667
2015-12-26,California,Fresno,23.0,16.0,0.0,13.0
2015-12-26,California,Humboldt,6.5,22.5,0.5,5.0
2015-12-26,California,Imperial,4.0,36.0,0.0,2.0
