Year,Zip_Code,Number of Visits,Age-adjusted rate,Age_Group,County
2015,95603,72.0,36.3,0,PLACER
2015,95605,84.0,84.1,0,YOLO
2015,95608,342.0,77.2,0,SACRAMENTO
2015,95610,188.0,57.0,0,SACRAMENTO
2015,95616,66.0,17.0,0,YOLO
2015,95618,33.0,18.4,0,YOLO
2015,95620,68.0,41.5,0,SOLANO
2015,95621,151.0,45.5,0,SACRAMENTO
2015,95624,156.0,35.3,0,SACRAMENTO
2015,95626,29.0,60.7,0,SACRAMENTO
2015,95628,94.0,31.2,0,SACRAMENTO
2015,95630,98.0,17.7,0,SACRAMENTO
2015,95632,93.0,41.6,0,SACRAMENTO
2015,95640,26.0,27.3,0,AMADOR
2015,95642,41.0,82.2,0,AMADOR
2015,95648,91.0,23.8,0,PLACER
2015,95650,23.0,21.0,0,PLACER
2015,95655,14.0,36.3,0,SACRAMENTO
2015,95660,299.0,129.5,0,SACRAMENTO
2015,95661,81.0,32.9,0,PLACER
2015,95662,125.0,49.1,0,SACRAMENTO
2015,95665,19.0,43.9,0,AMADOR
2015,95666,19.0,34.9,0,AMADOR
2015,95667,107.0,31.2,0,EL DORADO
2015,95670,205.0,53.2,0,SACRAMENTO
2015,95673,54.0,42.5,0,SACRAMENTO
2015,95677,53.0,30.1,0,PLACER
2015,95678,97.0,31.1,0,PLACER
2015,95682,69.0,33.6,0,EL DORADO
2015,95683,12.0,33.2,0,SACRAMENTO
2015,95685,29.0,81.6,0,AMADOR
2015,95687,283.0,54.0,0,SOLANO
2015,95688,127.0,48.1,0,SOLANO
2015,95691,130.0,50.1,0,YOLO
2015,95694,20.0,28.1,0,YOLO
2015,95695,120.0,42.3,0,YOLO
2015,95713,33.0,54.7,0,PLACER
2015,95726,31.0,56.3,0,EL DORADO
2015,95742,22.0,46.3,0,SACRAMENTO
2015,95746,33.0,26.1,0,PLACER
2015,95747,119.0,26.8,0,PLACER
2015,95757,117.0,38.3,0,SACRAMENTO
2015,95758,185.0,41.6,0,SACRAMENTO
2015,95762,32.0,13.8,0,EL DORADO
2015,95765,50.0,19.2,0,PLACER
2015,95776,69.0,46.1,0,YOLO
2015,95811,102.0,176.1,0,SACRAMENTO
2015,95814,62.0,71.5,0,SACRAMENTO
2015,95815,260.0,142.9,0,SACRAMENTO
2015,95816,57.0,51.4,0,SACRAMENTO
2015,95817,84.0,75.5,0,SACRAMENTO
2015,95818,62.0,37.6,0,SACRAMENTO
2015,95819,15.0,10.1,0,SACRAMENTO
2015,95820,212.0,79.7,0,SACRAMENTO
2015,95821,269.0,107.9,0,SACRAMENTO
2015,95822,231.0,72.3,0,SACRAMENTO
2015,95823,597.0,118.4,0,SACRAMENTO
2015,95824,196.0,95.0,0,SACRAMENTO
2015,95825,248.0,103.8,0,SACRAMENTO
2015,95826,199.0,73.0,0,SACRAMENTO
2015,95827,76.0,50.1,0,SACRAMENTO
2015,95828,315.0,72.2,0,SACRAMENTO
2015,95829,83.0,40.4,0,SACRAMENTO
2015,95831,103.0,33.4,0,SACRAMENTO
2015,95832,105.0,137.9,0,SACRAMENTO
2015,95833,173.0,57.5,0,SACRAMENTO
2015,95834,117.0,54.0,0,SACRAMENTO
2015,95835,103.0,49.9,0,SACRAMENTO
2015,95838,320.0,121.3,0,SACRAMENTO
2015,95841,128.0,88.8,0,SACRAMENTO
2015,95842,191.0,78.5,0,SACRAMENTO
2015,95843,126.0,36.8,0,SACRAMENTO
2015,95864,59.0,35.8,0,SACRAMENTO
2015,95901,135.0,58.5,0,YUBA
2015,95917,15.0,66.2,0,BUTTE
2015,95926,143.0,52.4,0,BUTTE
2015,95928,104.0,37.6,0,BUTTE
2015,95932,23.0,43.7,0,COLUSA
2015,95945,120.0,67.5,0,NEVADA
2015,95946,17.0,59.6,0,NEVADA
2015,95948,54.0,71.0,0,BUTTE
2015,95949,31.0,22.1,0,NEVADA
2015,95953,25.0,29.7,0,SUTTER
2015,95954,41.0,45.9,0,BUTTE
2015,95959,45.0,45.0,0,NEVADA
2015,95961,59.0,32.3,0,YUBA
2015,95963,36.0,31.6,0,GLENN
2015,95965,70.0,48.2,0,BUTTE
2015,95966,100.0,45.9,0,BUTTE
2015,95969,76.0,40.0,0,BUTTE
2015,95971,21.0,31.7,0,PLUMAS
2015,95973,98.0,38.1,0,BUTTE
2015,95987,16.0,32.8,0,COLUSA
2015,95988,40.0,63.5,0,GLENN
2015,95991,127.0,42.4,0,SUTTER
2015,95993,50.0,17.5,0,SUTTER
2015,96001,151.0,59.8,0,SHASTA
2015,96002,159.0,64.7,0,SHASTA
2015,96003,153.0,44.0,0,SHASTA
2015,96007,76.0,46.1,0,SHASTA
2015,96013,12.0,30.8,0,SHASTA
2015,96019,48.0,63.4,0,SHASTA
2015,96020,14.0,79.8,0,PLUMAS
2015,96021,62.0,49.7,0,TEHAMA
2015,96022,26.0,25.9,0,SHASTA
2015,96035,12.0,50.1,0,TEHAMA
2015,96064,12.0,42.6,0,SISKIYOU
2015,96067,15.0,24.1,0,SISKIYOU
2015,96080,106.0,49.5,0,TEHAMA
2015,96088,16.0,33.2,0,SHASTA
2015,96093,19.0,72.5,0,TRINITY
2015,96094,23.0,55.9,0,SISKIYOU
2015,96097,51.0,78.4,0,SISKIYOU
2015,96101,26.0,64.3,0,MODOC
2015,96122,30.0,119.6,0,PLUMAS
2015,96130,72.0,37.6,0,LASSEN
2015,96137,22.0,121.1,0,LASSEN
2015,96150,69.0,28.3,0,EL DORADO
2015,96161,40.0,30.3,0,NEVADA
2016,90001,205.0,51.5,0,LOS ANGELES
2016,90002,236.0,67.2,0,LOS ANGELES
2016,90003,383.0,80.7,0,LOS ANGELES
2016,90004,157.0,31.9,0,LOS ANGELES
2016,90005,65.0,20.9,0,LOS ANGELES
2016,90006,137.0,29.3,0,LOS ANGELES
2016,90007,99.0,36.6,0,LOS ANGELES
2016,90008,193.0,81.6,0,LOS ANGELES
2016,90011,268.0,40.5,0,LOS ANGELES
2016,90012,55.0,16.1,0,LOS ANGELES
2016,90013,114.0,76.9,0,LOS ANGELES
2016,90014,69.0,70.8,0,LOS ANGELES
2016,90015,93.0,62.9,0,LOS ANGELES
2016,90016,234.0,62.9,0,LOS ANGELES
2016,90017,110.0,56.3,0,LOS ANGELES
2016,90018,219.0,53.9,0,LOS ANGELES
2016,90019,229.0,42.3,0,LOS ANGELES
2016,90020,96.0,29.6,0,LOS ANGELES
2016,90021,39.0,112.3,0,LOS ANGELES
2016,90022,197.0,41.1,0,LOS ANGELES
2016,90023,141.0,41.6,0,LOS ANGELES
2016,90024,43.0,14.3,0,LOS ANGELES
2016,90025,71.0,18.3,0,LOS ANGELES
2016,90026,169.0,28.5,0,LOS ANGELES
2016,90027,99.0,24.8,0,LOS ANGELES
2016,90028,115.0,39.8,0,LOS ANGELES
2016,90029,151.0,44.1,0,LOS ANGELES
2016,90031,107.0,34.9,0,LOS ANGELES
2016,90032,133.0,38.4,0,LOS ANGELES
2016,90033,205.0,59.0,0,LOS ANGELES
2016,90034,97.0,19.0,0,LOS ANGELES
2016,90035,38.0,15.7,0,LOS ANGELES
2016,90036,61.0,19.3,0,LOS ANGELES
2016,90037,262.0,59.0,0,LOS ANGELES
2016,90038,91.0,34.5,0,LOS ANGELES
2016,90039,80.0,33.1,0,LOS ANGELES
2016,90040,35.0,34.3,0,LOS ANGELES
2016,90041,68.0,27.5,0,LOS ANGELES
2016,90042,107.0,22.3,0,LOS ANGELES
2016,90043,365.0,112.7,0,LOS ANGELES
2016,90044,578.0,85.9,0,LOS ANGELES
2016,90045,50.0,14.6,0,LOS ANGELES
2016,90046,78.0,17.2,0,LOS ANGELES
2016,90047,348.0,90.7,0,LOS ANGELES
2016,90048,29.0,13.6,0,LOS ANGELES
2016,90049,24.0,7.6,0,LOS ANGELES
2016,90056,22.0,43.2,0,LOS ANGELES
2016,90057,156.0,46.4,0,LOS ANGELES
2016,90058,16.0,54.5,0,LOS ANGELES
2016,90059,263.0,87.8,0,LOS ANGELES
2016,90061,194.0,94.3,0,LOS ANGELES
2016,90062,174.0,70.9,0,LOS ANGELES
2016,90063,121.0,30.2,0,LOS ANGELES
2016,90064,43.0,20.7,0,LOS ANGELES
2016,90065,180.0,51.2,0,LOS ANGELES
2016,90066,84.0,18.1,0,LOS ANGELES
2016,90068,25.0,12.1,0,LOS ANGELES
2016,90069,32.0,18.2,0,LOS ANGELES
2016,90094,13.0,26.0,0,LOS ANGELES
2016,90201,252.0,35.8,0,LOS ANGELES
2016,90210,39.0,26.4,0,LOS ANGELES
2016,90211,19.0,24.3,0,LOS ANGELES
2016,90212,35.0,39.2,0,LOS ANGELES
2016,90220,267.0,73.9,0,LOS ANGELES
2016,90221,247.0,63.9,0,LOS ANGELES
2016,90222,221.0,98.6,0,LOS ANGELES
2016,90230,83.0,33.8,0,LOS ANGELES
2016,90232,43.0,32.8,0,LOS ANGELES
2016,90240,55.0,27.6,0,LOS ANGELES
2016,90241,109.0,30.8,0,LOS ANGELES
2016,90242,108.0,35.1,0,LOS ANGELES
2016,90245,17.0,13.3,0,LOS ANGELES
2016,90247,190.0,53.1,0,LOS ANGELES
2016,90248,19.0,22.5,0,LOS ANGELES
2016,90249,99.0,48.0,0,LOS ANGELES
2016,90250,318.0,42.7,0,LOS ANGELES
2016,90254,18.0,11.2,0,LOS ANGELES
2016,90255,219.0,41.1,0,LOS ANGELES
2016,90260,105.0,41.3,0,LOS ANGELES
2016,90262,232.0,44.3,0,LOS ANGELES
2016,90265,17.0,11.6,0,LOS ANGELES
2016,90266,22.0,7.6,0,LOS ANGELES
2016,90270,62.0,34.7,0,LOS ANGELES
2016,90272,13.0,6.9,0,LOS ANGELES
2016,90274,25.0,9.8,0,LOS ANGELES
2016,90275,37.0,10.7,0,LOS ANGELES
2016,90277,36.0,13.4,0,LOS ANGELES
2016,90278,59.0,18.2,0,LOS ANGELES
2016,90280,225.0,35.5,0,LOS ANGELES
2016,90291,43.0,19.7,0,LOS ANGELES
2016,90292,50.0,27.0,0,LOS ANGELES
2016,90301,177.0,58.7,0,LOS ANGELES
2016,90302,139.0,58.7,0,LOS ANGELES
2016,90303,103.0,58.0,0,LOS ANGELES
2016,90304,53.0,26.6,0,LOS ANGELES
2016,90305,63.0,58.4,0,LOS ANGELES
2016,90401,39.0,60.2,0,LOS ANGELES
2016,90403,39.0,16.6,0,LOS ANGELES
2016,90404,88.0,46.3,0,LOS ANGELES
2016,90405,40.0,18.7,0,LOS ANGELES
2016,90501,143.0,41.8,0,LOS ANGELES
2016,90502,52.0,35.0,0,LOS ANGELES
2016,90503,58.0,16.3,0,LOS ANGELES
2016,90504,54.0,20.6,0,LOS ANGELES
2016,90505,41.0,15.0,0,LOS ANGELES
2016,90601,93.0,38.4,0,LOS ANGELES
2016,90602,100.0,51.7,0,LOS ANGELES
2016,90603,51.0,32.8,0,LOS ANGELES
2016,90604,93.0,30.0,0,LOS ANGELES
2016,90605,96.0,31.4,0,LOS ANGELES
2016,90606,94.0,37.4,0,LOS ANGELES
2016,90620,99.0,29.2,0,ORANGE
2016,90621,77.0,29.1,0,ORANGE
2016,90623,29.0,23.5,0,ORANGE
2016,90630,65.0,16.2,0,ORANGE
2016,90631,147.0,27.5,0,ORANGE
2016,90638,75.0,20.2,0,LOS ANGELES
2016,90640,170.0,35.8,0,LOS ANGELES
2016,90650,259.0,31.8,0,LOS ANGELES
2016,90660,177.0,36.1,0,LOS ANGELES
2016,90670,48.0,39.0,0,LOS ANGELES
2016,90680,83.0,36.2,0,ORANGE
2016,90701,28.0,19.9,0,LOS ANGELES
2016,90703,97.0,25.0,0,LOS ANGELES
2016,90706,225.0,38.2,0,LOS ANGELES
2016,90710,69.0,35.9,0,LOS ANGELES
2016,90712,381.0,180.9,0,LOS ANGELES
2016,90713,35.0,17.4,0,LOS ANGELES
2016,90715,37.0,23.9,0,LOS ANGELES
2016,90716,16.0,14.8,0,LOS ANGELES
2016,90717,55.0,34.8,0,LOS ANGELES
2016,90720,45.0,28.6,0,ORANGE
2016,90723,153.0,39.3,0,LOS ANGELES
2016,90731,316.0,66.4,0,LOS ANGELES
2016,90732,42.0,24.1,0,LOS ANGELES
2016,90740,34.0,17.7,0,ORANGE
2016,90744,186.0,48.9,0,LOS ANGELES
2016,90745,186.0,42.0,0,LOS ANGELES
2016,90746,104.0,53.3,0,LOS ANGELES
2016,90755,27.0,30.4,0,LOS ANGELES
2016,90802,194.0,56.0,0,LOS ANGELES
2016,90803,39.0,13.8,0,LOS ANGELES
2016,90804,225.0,74.4,0,LOS ANGELES
2016,90805,391.0,56.7,0,LOS ANGELES
2016,90806,210.0,63.1,0,LOS ANGELES
2016,90807,90.0,35.6,0,LOS ANGELES
2016,90808,40.0,13.6,0,LOS ANGELES
2016,90810,123.0,43.9,0,LOS ANGELES
2016,90813,422.0,101.3,0,LOS ANGELES
2016,90814,46.0,28.9,0,LOS ANGELES
2016,90815,54.0,18.4,0,LOS ANGELES
2016,91001,89.0,34.2,0,LOS ANGELES
2016,91006,22.0,8.0,0,LOS ANGELES
2016,91007,24.0,9.0,0,LOS ANGELES
2016,91010,78.0,40.0,0,LOS ANGELES
2016,91011,18.0,13.6,0,LOS ANGELES
2016,91016,104.0,34.9,0,LOS ANGELES
2016,91030,27.0,13.4,0,LOS ANGELES
2016,91040,44.0,26.2,0,LOS ANGELES
2016,91042,37.0,17.3,0,LOS ANGELES
2016,91101,28.0,18.6,0,LOS ANGELES
2016,91103,62.0,27.3,0,LOS ANGELES
2016,91104,71.0,25.6,0,LOS ANGELES
2016,91105,15.0,17.7,0,LOS ANGELES
2016,91106,36.0,18.1,0,LOS ANGELES
2016,91107,30.0,11.7,0,LOS ANGELES
2016,91201,45.0,23.2,0,LOS ANGELES
2016,91202,34.0,18.5,0,LOS ANGELES
2016,91203,35.0,28.7,0,LOS ANGELES
2016,91204,51.0,38.3,0,LOS ANGELES
2016,91205,131.0,41.5,0,LOS ANGELES
2016,91206,58.0,21.7,0,LOS ANGELES
2016,91208,19.0,17.4,0,LOS ANGELES
2016,91214,42.0,19.5,0,LOS ANGELES
2016,91301,29.0,16.8,0,LOS ANGELES
2016,91302,46.0,23.9,0,LOS ANGELES
2016,91303,114.0,53.1,0,LOS ANGELES
2016,91304,148.0,39.0,0,LOS ANGELES
2016,91306,187.0,52.7,0,LOS ANGELES
2016,91307,51.0,28.7,0,LOS ANGELES
2016,91311,91.0,30.2,0,LOS ANGELES
2016,91316,93.0,50.8,0,LOS ANGELES
2016,91320,54.0,17.6,0,VENTURA
2016,91321,76.0,28.0,0,LOS ANGELES
2016,91324,135.0,61.9,0,LOS ANGELES
2016,91325,100.0,35.4,0,LOS ANGELES
2016,91326,65.0,25.3,0,LOS ANGELES
2016,91331,459.0,60.8,0,LOS ANGELES
2016,91335,356.0,59.0,0,LOS ANGELES
2016,91340,160.0,59.2,0,LOS ANGELES
2016,91342,309.0,44.3,0,LOS ANGELES
2016,91343,262.0,58.0,0,LOS ANGELES
2016,91344,124.0,30.4,0,LOS ANGELES
2016,91345,65.0,45.8,0,LOS ANGELES
2016,91350,55.0,21.7,0,LOS ANGELES
2016,91351,105.0,40.3,0,LOS ANGELES
2016,91352,186.0,49.1,0,LOS ANGELES
2016,91354,45.0,20.7,0,LOS ANGELES
2016,91355,58.0,22.0,0,LOS ANGELES
2016,91356,97.0,41.0,0,LOS ANGELES
2016,91360,54.0,16.6,0,VENTURA
2016,91361,13.0,7.6,0,VENTURA
2016,91362,36.0,12.6,0,VENTURA
2016,91364,63.0,30.4,0,LOS ANGELES
2016,91367,89.0,26.1,0,LOS ANGELES
2016,91381,16.0,12.1,0,LOS ANGELES
2016,91384,44.0,18.9,0,LOS ANGELES
2016,91387,104.0,32.7,0,LOS ANGELES
2016,91390,34.0,26.0,0,LOS ANGELES
2016,91401,130.0,36.9,0,LOS ANGELES
2016,91402,360.0,65.8,0,LOS ANGELES
2016,91403,64.0,31.7,0,LOS ANGELES
2016,91405,342.0,86.6,0,LOS ANGELES
2016,91406,240.0,59.0,0,LOS ANGELES
2016,91411,111.0,55.5,0,LOS ANGELES
2016,91423,52.0,19.2,0,LOS ANGELES
2016,91436,24.0,23.5,0,LOS ANGELES
2016,91501,31.0,17.7,0,LOS ANGELES
2016,91502,23.0,23.2,0,LOS ANGELES
2016,91504,35.0,17.4,0,LOS ANGELES
2016,91505,58.0,23.1,0,LOS ANGELES
2016,91506,35.0,20.3,0,LOS ANGELES
2016,91601,135.0,39.2,0,LOS ANGELES
2016,91602,30.0,19.3,0,LOS ANGELES
2016,91604,46.0,20.0,0,LOS ANGELES
2016,91605,249.0,56.1,0,LOS ANGELES
2016,91606,151.0,43.5,0,LOS ANGELES
2016,91607,57.0,21.8,0,LOS ANGELES
2016,91701,60.0,19.6,0,SAN BERNARDINO
2016,91702,206.0,43.6,0,LOS ANGELES
2016,91706,249.0,46.9,0,LOS ANGELES
2016,91709,84.0,15.1,0,SAN BERNARDINO
2016,91710,170.0,26.5,0,SAN BERNARDINO
2016,91711,43.0,16.0,0,LOS ANGELES
2016,91722,95.0,33.9,0,LOS ANGELES
2016,91723,73.0,47.4,0,LOS ANGELES
2016,91724,73.0,34.4,0,LOS ANGELES
2016,91730,138.0,25.4,0,SAN BERNARDINO
2016,91731,65.0,29.9,0,LOS ANGELES
2016,91732,195.0,41.6,0,LOS ANGELES
2016,91733,118.0,35.9,0,LOS ANGELES
2016,91737,32.0,20.0,0,SAN BERNARDINO
2016,91739,49.0,19.8,0,SAN BERNARDINO
2016,91740,65.0,30.1,0,LOS ANGELES
2016,91741,48.0,25.1,0,LOS ANGELES
2016,91744,257.0,40.3,0,LOS ANGELES
2016,91745,119.0,27.6,0,LOS ANGELES
2016,91746,75.0,31.3,0,LOS ANGELES
2016,91748,72.0,19.8,0,LOS ANGELES
2016,91750,91.0,34.6,0,LOS ANGELES
2016,91752,51.0,20.7,0,RIVERSIDE
2016,91754,50.0,19.0,0,LOS ANGELES
2016,91755,36.0,17.0,0,LOS ANGELES
2016,91761,168.0,37.0,0,SAN BERNARDINO
2016,91762,176.0,41.0,0,SAN BERNARDINO
2016,91763,128.0,44.4,0,SAN BERNARDINO
2016,91764,194.0,46.0,0,SAN BERNARDINO
2016,91765,63.0,16.5,0,LOS ANGELES
2016,91766,246.0,45.4,0,LOS ANGELES
2016,91767,233.0,63.9,0,LOS ANGELES
2016,91768,102.0,43.7,0,LOS ANGELES
2016,91770,113.0,22.7,0,LOS ANGELES
2016,91773,66.0,22.0,0,LOS ANGELES
2016,91775,30.0,15.0,0,LOS ANGELES
2016,91776,77.0,23.8,0,LOS ANGELES
2016,91780,48.0,18.3,0,LOS ANGELES
2016,91784,27.0,13.5,0,SAN BERNARDINO
2016,91786,206.0,49.5,0,SAN BERNARDINO
2016,91789,47.0,14.1,0,LOS ANGELES
2016,91790,138.0,37.6,0,LOS ANGELES
2016,91791,67.0,24.1,0,LOS ANGELES
2016,91792,77.0,32.1,0,LOS ANGELES
2016,91801,99.0,23.0,0,LOS ANGELES
2016,91803,54.0,22.6,0,LOS ANGELES
2016,91901,18.0,13.6,0,SAN DIEGO
2016,91902,18.0,13.2,0,SAN DIEGO
2016,91910,175.0,28.7,0,SAN DIEGO
2016,91911,251.0,38.0,0,SAN DIEGO
2016,91913,37.0,11.0,0,SAN DIEGO
2016,91914,12.0,9.7,0,SAN DIEGO
2016,91915,36.0,17.0,0,SAN DIEGO
2016,91932,67.0,32.5,0,SAN DIEGO
2016,91941,70.0,29.3,0,SAN DIEGO
2016,91942,65.0,21.2,0,SAN DIEGO
2016,91945,93.0,52.6,0,SAN DIEGO
2016,91950,201.0,45.0,0,SAN DIEGO
2016,91977,154.0,33.7,0,SAN DIEGO
2016,91978,18.0,25.3,0,SAN DIEGO
2016,92007,13.0,15.9,0,SAN DIEGO
2016,92008,31.0,14.1,0,SAN DIEGO
2016,92009,24.0,6.3,0,SAN DIEGO
2016,92010,15.0,14.1,0,SAN DIEGO
2016,92011,19.0,9.7,0,SAN DIEGO
2016,92019,59.0,17.5,0,SAN DIEGO
2016,92020,119.0,25.7,0,SAN DIEGO
2016,92021,168.0,33.4,0,SAN DIEGO
2016,92024,51.0,12.6,0,SAN DIEGO
2016,92025,98.0,27.1,0,SAN DIEGO
2016,92026,71.0,18.0,0,SAN DIEGO
2016,92027,106.0,25.6,0,SAN DIEGO
2016,92028,62.0,19.3,0,SAN DIEGO
2016,92037,35.0,10.4,0,SAN DIEGO
2016,92040,64.0,19.5,0,SAN DIEGO
2016,92054,82.0,24.8,0,SAN DIEGO
2016,92056,101.0,26.0,0,SAN DIEGO
2016,92057,77.0,17.8,0,SAN DIEGO
2016,92058,62.0,31.4,0,SAN DIEGO
2016,92064,63.0,18.1,0,SAN DIEGO
2016,92065,32.0,11.3,0,SAN DIEGO
2016,92069,42.0,10.6,0,SAN DIEGO
2016,92071,71.0,17.1,0,SAN DIEGO
2016,92078,47.0,12.8,0,SAN DIEGO
2016,92081,45.0,20.0,0,SAN DIEGO
2016,92082,29.0,19.0,0,SAN DIEGO
2016,92083,104.0,37.0,0,SAN DIEGO
2016,92084,100.0,25.8,0,SAN DIEGO
2016,92101,177.0,48.6,0,SAN DIEGO
2016,92102,155.0,42.1,0,SAN DIEGO
2016,92103,79.0,32.1,0,SAN DIEGO
2016,92104,98.0,24.7,0,SAN DIEGO
2016,92105,243.0,46.3,0,SAN DIEGO
2016,92106,30.0,19.6,0,SAN DIEGO
2016,92107,33.0,13.4,0,SAN DIEGO
2016,92108,36.0,16.3,0,SAN DIEGO
2016,92109,52.0,13.5,0,SAN DIEGO
2016,92110,70.0,32.6,0,SAN DIEGO
2016,92111,96.0,24.8,0,SAN DIEGO
2016,92113,230.0,62.8,0,SAN DIEGO
2016,92114,375.0,74.1,0,SAN DIEGO
2016,92115,165.0,36.0,0,SAN DIEGO
2016,92116,57.0,20.3,0,SAN DIEGO
2016,92117,78.0,18.5,0,SAN DIEGO
2016,92118,18.0,10.1,0,SAN DIEGO
2016,92119,39.0,23.7,0,SAN DIEGO
2016,92120,45.0,18.7,0,SAN DIEGO
2016,92122,40.0,12.2,0,SAN DIEGO
2016,92123,56.0,26.7,0,SAN DIEGO
2016,92124,15.0,8.7,0,SAN DIEGO
2016,92126,109.0,19.5,0,SAN DIEGO
2016,92127,34.0,11.6,0,SAN DIEGO
2016,92128,26.0,6.0,0,SAN DIEGO
2016,92129,41.0,10.1,0,SAN DIEGO
2016,92130,23.0,6.7,0,SAN DIEGO
2016,92131,21.0,8.6,0,SAN DIEGO
2016,92139,82.0,29.8,0,SAN DIEGO
2016,92154,143.0,20.6,0,SAN DIEGO
2016,92173,97.0,40.9,0,SAN DIEGO
2016,92201,137.0,30.2,0,RIVERSIDE
2016,92203,30.0,14.2,0,RIVERSIDE
2016,92211,34.0,28.7,0,RIVERSIDE
2016,92220,141.0,65.8,0,RIVERSIDE
2016,92223,125.0,34.7,0,RIVERSIDE
2016,92225,92.0,46.8,0,RIVERSIDE
2016,92227,127.0,67.8,0,IMPERIAL
2016,92230,23.0,100.0,0,RIVERSIDE
2016,92231,104.0,37.2,0,IMPERIAL
2016,92233,24.0,39.6,0,IMPERIAL
2016,92234,104.0,27.0,0,RIVERSIDE
2016,92236,93.0,29.8,0,RIVERSIDE
2016,92240,115.0,46.6,0,RIVERSIDE
2016,92241,15.0,27.0,0,RIVERSIDE
2016,92243,188.0,51.1,0,IMPERIAL
2016,92249,15.0,26.9,0,IMPERIAL
2016,92250,24.0,44.4,0,IMPERIAL
2016,92251,49.0,34.0,0,IMPERIAL
2016,92252,31.0,43.9,0,SAN BERNARDINO
2016,92253,63.0,26.1,0,RIVERSIDE
2016,92254,12.0,13.3,0,RIVERSIDE
2016,92260,32.0,15.9,0,RIVERSIDE
2016,92262,92.0,43.8,0,RIVERSIDE
2016,92264,32.0,27.6,0,RIVERSIDE
2016,92270,40.0,53.6,0,RIVERSIDE
2016,92274,18.0,9.2,0,RIVERSIDE
2016,92276,16.0,28.8,0,RIVERSIDE
2016,92277,47.0,22.9,0,SAN BERNARDINO
2016,92284,67.0,36.0,0,SAN BERNARDINO
2016,92301,134.0,56.4,0,SAN BERNARDINO
2016,92307,183.0,69.1,0,SAN BERNARDINO
2016,92308,103.0,38.0,0,SAN BERNARDINO
2016,92311,368.0,161.6,0,SAN BERNARDINO
2016,92313,15.0,16.1,0,SAN BERNARDINO
2016,92314,37.0,46.9,0,SAN BERNARDINO
2016,92315,31.0,69.9,0,SAN BERNARDINO
2016,92316,100.0,43.7,0,SAN BERNARDINO
2016,92320,26.0,33.3,0,RIVERSIDE
2016,92324,215.0,51.3,0,SAN BERNARDINO
2016,92325,34.0,52.6,0,SAN BERNARDINO
2016,92335,289.0,41.2,0,SAN BERNARDINO
2016,92336,189.0,26.9,0,SAN BERNARDINO
2016,92337,72.0,25.7,0,SAN BERNARDINO
2016,92342,21.0,50.6,0,SAN BERNARDINO
2016,92344,30.0,19.0,0,SAN BERNARDINO
2016,92345,229.0,39.2,0,SAN BERNARDINO
2016,92346,133.0,31.9,0,SAN BERNARDINO
2016,92352,17.0,29.8,0,SAN BERNARDINO
2016,92354,38.0,21.3,0,SAN BERNARDINO
2016,92356,22.0,48.4,0,SAN BERNARDINO
2016,92359,22.0,29.5,0,SAN BERNARDINO
2016,92363,33.0,101.4,0,SAN BERNARDINO
2016,92371,50.0,39.9,0,SAN BERNARDINO
2016,92373,63.0,26.2,0,SAN BERNARDINO
2016,92374,108.0,33.0,0,SAN BERNARDINO
2016,92376,280.0,49.8,0,SAN BERNARDINO
2016,92377,47.0,30.3,0,SAN BERNARDINO
2016,92392,237.0,60.1,0,SAN BERNARDINO
2016,92394,154.0,51.6,0,SAN BERNARDINO
2016,92395,236.0,76.1,0,SAN BERNARDINO
2016,92399,96.0,23.4,0,SAN BERNARDINO
2016,92404,346.0,84.1,0,SAN BERNARDINO
2016,92405,164.0,76.0,0,SAN BERNARDINO
2016,92407,198.0,44.2,0,SAN BERNARDINO
2016,92408,39.0,32.8,0,SAN BERNARDINO
2016,92410,238.0,70.9,0,SAN BERNARDINO
2016,92411,166.0,90.1,0,SAN BERNARDINO
2016,92501,147.0,87.9,0,RIVERSIDE
2016,92503,242.0,36.1,0,RIVERSIDE
2016,92504,164.0,37.9,0,RIVERSIDE
2016,92505,128.0,35.8,0,RIVERSIDE
2016,92506,120.0,38.0,0,RIVERSIDE
2016,92507,184.0,46.9,0,RIVERSIDE
2016,92508,45.0,18.2,0,RIVERSIDE
2016,92509,220.0,37.4,0,RIVERSIDE
2016,92530,146.0,38.1,0,RIVERSIDE
2016,92532,39.0,23.1,0,RIVERSIDE
2016,92536,12.0,43.8,0,RIVERSIDE
2016,92543,174.0,78.2,0,RIVERSIDE
2016,92544,148.0,44.7,0,RIVERSIDE
2016,92545,107.0,38.0,0,RIVERSIDE
2016,92548,21.0,42.1,0,RIVERSIDE
2016,92551,117.0,49.3,0,RIVERSIDE
2016,92553,267.0,50.4,0,RIVERSIDE
2016,92555,108.0,38.2,0,RIVERSIDE
2016,92557,131.0,33.9,0,RIVERSIDE
2016,92562,127.0,27.8,0,RIVERSIDE
2016,92563,114.0,24.8,0,RIVERSIDE
2016,92567,12.0,16.3,0,RIVERSIDE
2016,92570,163.0,41.1,0,RIVERSIDE
2016,92571,163.0,43.8,0,RIVERSIDE
2016,92582,37.0,30.1,0,RIVERSIDE
2016,92583,91.0,42.7,0,RIVERSIDE
2016,92584,83.0,25.7,0,RIVERSIDE
2016,92585,42.0,25.8,0,RIVERSIDE
2016,92586,59.0,53.8,0,RIVERSIDE
2016,92587,40.0,30.9,0,RIVERSIDE
2016,92590,12.0,38.1,0,RIVERSIDE
2016,92591,78.0,23.8,0,RIVERSIDE
